Order_id,Segment,Customer_ID,Product_ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,Sales_Th,COGS,Profit,Profit_Th,Date,Month,Quarter,Year,Customer_Name,Product_Name,Country,qt
465,Government,CUST_ID_056,PROD_ID_004,Medium,422,250,350,"1,47,700.00",11816,"1,35,884.00",135.88,"1,09,720.00","26,164.00",26.16,06-08-2022,Aug,Q3,2022,Amelia Perez,VTT,Japan,422
466,Small Business,CUST_ID_063,PROD_ID_004,Medium,"2,134.00",250,300,"6,40,200.00",51216,"5,88,984.00",588.98,"5,33,500.00","55,484.00",55.48,20-03-2022,Mar,Q1,2022,Logan Clark,VTT,India,"2,134.00"
467,Government,CUST_ID_047,PROD_ID_006,Medium,708,260,20,"14,160.00",1132.8,"13,027.20",13.03,"7,080.00","5,947.20",5.95,19-04-2021,Apr,Q2,2022,Michael Wilson,Amarilla,India,708
468,Government,CUST_ID_064,PROD_ID_006,Medium,"2,907.00",260,7,"20,349.00",1627.92,"18,721.08",18.72,"14,535.00","4,186.08",4.19,25-04-2022,Apr,Q2,2022,Charlotte Anderson,Amarilla,Japan,"2,907.00"
469,Government,CUST_ID_035,PROD_ID_006,Medium,"1,366.00",260,20,"27,320.00",2185.6,"25,134.40",25.13,"13,660.00","11,474.40",11.47,08-10-2022,Oct,Q4,2022,Samuel Johnson,Amarilla,England,"1,366.00"
470,Small Business,CUST_ID_127,PROD_ID_006,Medium,"2,460.00",260,300,"7,38,000.00",59040,"6,78,960.00",678.96,"6,15,000.00","63,960.00",63.96,15-06-2022,Jun,Q2,2022,Henry Martin,Amarilla,India,"2,460.00"
471,Government,CUST_ID_035,PROD_ID_006,Medium,"1,520.00",260,20,"30,400.00",2432,"27,968.00",27.97,"15,200.00","12,768.00",12.77,10-10-2022,Oct,Q4,2022,Samuel Johnson,Amarilla,England,"1,520.00"
472,Midmarket,CUST_ID_082,PROD_ID_006,Medium,711,260,15,"10,665.00",853.2,"9,811.80",9.81,"7,110.00","2,701.80",2.7,27-07-2022,Jul,Q3,2022,Abigail Clark,Amarilla,Canada,711
473,Small Business,CUST_ID_127,PROD_ID_006,Medium,635,260,300,"1,90,500.00",15240,"1,75,260.00",175.26,"1,58,750.00","16,510.00",16.51,27-06-2022,Jun,Q2,2022,Henry Martin,Amarilla,India,635
474,Government,CUST_ID_033,PROD_ID_004,Medium,436.5,250,20,"8,730.00",698.4,"8,031.60",8.03,"4,365.00","3,666.60",3.67,12-05-2022,May,Q2,2022,Logan Garcia,VTT,USA,436.5
475,Small Business,CUST_ID_146,PROD_ID_005,Medium,"1,094.00",3,300,"3,28,200.00",29538,"2,98,662.00",298.66,"2,73,500.00","25,162.00",25.16,20-12-2022,Dec,Q4,2022,Mia Turner,Carretera,Canada,"1,094.00"
476,Small Business,CUST_ID_074,PROD_ID_001,Medium,"3,802.50",5,300,"11,40,750.00",102667.5,"10,38,082.50","1,038.08","9,50,625.00","87,457.50",87.46,06-12-2022,Dec,Q4,2022,Mia Turner,Montana,Canada,"3,802.50"
477,Government,CUST_ID_059,PROD_ID_001,Medium,"1,666.00",5,350,"5,83,100.00",52479,"5,30,621.00",530.62,"4,33,160.00","97,461.00",97.46,01-09-2021,Sep,Q3,2022,Aiden Martin,Montana,England,"1,666.00"
478,Channel Partners,CUST_ID_110,PROD_ID_001,Medium,"2,321.00",5,12,"27,852.00",2506.68,"25,345.32",25.35,"6,963.00","18,382.32",18.38,21-06-2021,Jun,Q2,2022,Mia Hill,Montana,Italy,"2,321.00"
479,Enterprise,CUST_ID_013,PROD_ID_001,Medium,"2,797.00",5,125,"3,49,625.00",31466.25,"3,18,158.75",318.16,"3,35,640.00","-17,481.25",-17.48,24-10-2021,Oct,Q4,2022,Logan Jackson,Montana,Germany,"2,797.00"
480,Small Business,CUST_ID_003,PROD_ID_002,Medium,"2,565.00",10,300,"7,69,500.00",69255,"7,00,245.00",700.25,"6,41,250.00","58,995.00",59,29-07-2021,Jul,Q3,2022,Noah Williams,Paseo,England,"2,565.00"
481,Government,CUST_ID_040,PROD_ID_002,Medium,"2,417.00",10,350,"8,45,950.00",76135.5,"7,69,814.50",769.81,"6,28,420.00","1,41,394.50",141.39,24-04-2022,Apr,Q2,2022,Abigail Lewis,Paseo,Japan,"2,417.00"
482,Midmarket,CUST_ID_026,PROD_ID_002,Medium,"3,675.00",10,15,"55,125.00",4961.25,"50,163.75",50.16,"36,750.00","13,413.75",13.41,28-10-2021,Oct,Q4,2022,Avery Turner,Paseo,Canada,"3,675.00"
483,Small Business,CUST_ID_070,PROD_ID_002,Medium,"1,094.00",10,300,"3,28,200.00",29538,"2,98,662.00",298.66,"2,73,500.00","25,162.00",25.16,01-07-2021,Jul,Q3,2022,Abigail Garcia,Paseo,Italy,"1,094.00"
484,Midmarket,CUST_ID_002,PROD_ID_002,Medium,"1,227.00",10,15,"18,405.00",1656.45,"16,748.55",16.75,"12,270.00","4,478.55",4.48,21-10-2021,Oct,Q4,2022,Emma Johnson,Paseo,Canada,"1,227.00"
485,Small Business,CUST_ID_121,PROD_ID_002,Medium,"1,324.00",10,300,"3,97,200.00",35748,"3,61,452.00",361.45,"3,31,000.00","30,452.00",30.45,04-06-2021,Jun,Q2,2022,Benjamin Phillips,Paseo,USA,"1,324.00"
486,Enterprise,CUST_ID_115,PROD_ID_002,Medium,"2,797.00",10,125,"3,49,625.00",31466.25,"3,18,158.75",318.16,"3,35,640.00","-17,481.25",-17.48,26-07-2021,Jul,Q3,2022,Henry Garcia,Paseo,England,"2,797.00"
487,Midmarket,CUST_ID_091,PROD_ID_003,Medium,245,120,15,"3,675.00",330.75,"3,344.25",3.34,"2,450.00",894.25,0.89,29-12-2022,Dec,Q4,2022,Henry Garcia,Velo,England,245
488,Small Business,CUST_ID_101,PROD_ID_003,Medium,"3,793.50",120,300,"11,38,050.00",102424.5,"10,35,625.50","1,035.63","9,48,375.00","87,250.50",87.25,07-05-2022,May,Q2,2022,Samuel Hill,Velo,Germany,"3,793.50"
489,Government,CUST_ID_028,PROD_ID_003,Medium,"1,307.00",120,350,"4,57,450.00",41170.5,"4,16,279.50",416.28,"3,39,820.00","76,459.50",76.46,21-02-2021,Feb,Q1,2022,Sofia Phillips,Velo,France,"1,307.00"
490,Enterprise,CUST_ID_007,PROD_ID_003,Medium,567,120,125,"70,875.00",6378.75,"64,496.25",64.5,"68,040.00","-3,543.75",-3.54,24-11-2021,Nov,Q4,2022,Ethan Miller,Velo,India,567
491,Enterprise,CUST_ID_030,PROD_ID_003,Medium,"2,110.00",120,125,"2,63,750.00",23737.5,"2,40,012.50",240.01,"2,53,200.00","-13,187.50",-13.19,22-01-2021,Jan,Q1,2022,Sophia Turner,Velo,Italy,"2,110.00"
492,Government,CUST_ID_016,PROD_ID_003,Medium,"1,269.00",120,350,"4,44,150.00",39973.5,"4,04,176.50",404.18,"3,29,940.00","74,236.50",74.24,01-06-2022,Jun,Q2,2022,Harper Davis,Velo,Japan,"1,269.00"
493,Channel Partners,CUST_ID_147,PROD_ID_004,Medium,"1,956.00",250,12,"23,472.00",2112.48,"21,359.52",21.36,"5,868.00","15,491.52",15.49,22-11-2021,Nov,Q4,2022,Logan Martin,VTT,England,"1,956.00"
494,Small Business,CUST_ID_032,PROD_ID_004,Medium,"2,659.00",250,300,"7,97,700.00",71793,"7,25,907.00",725.91,"6,64,750.00","61,157.00",61.16,26-12-2022,Dec,Q4,2022,Mia White,VTT,Japan,"2,659.00"
495,Government,CUST_ID_033,PROD_ID_004,Medium,"1,351.50",250,350,"4,73,025.00",42572.25,"4,30,452.75",430.45,"3,51,390.00","79,062.75",79.06,21-11-2022,Nov,Q4,2022,Logan Garcia,VTT,USA,"1,351.50"
496,Channel Partners,CUST_ID_067,PROD_ID_004,Medium,880,250,12,"10,560.00",950.4,"9,609.60",9.61,"2,640.00","6,969.60",6.97,07-11-2021,Nov,Q4,2022,Henry Phillips,VTT,England,880
497,Small Business,CUST_ID_075,PROD_ID_004,Medium,"1,867.00",250,300,"5,60,100.00",50409,"5,09,691.00",509.69,"4,66,750.00","42,941.00",42.94,24-01-2021,Jan,Q1,2022,Logan Martin,VTT,England,"1,867.00"
498,Midmarket,CUST_ID_087,PROD_ID_004,Medium,"1,227.00",250,15,"18,405.00",1656.45,"16,748.55",16.75,"12,270.00","4,478.55",4.48,25-10-2022,Oct,Q4,2022,Logan Phillips,VTT,India,"1,227.00"
499,Enterprise,CUST_ID_125,PROD_ID_004,Medium,877,250,125,"1,09,625.00",9866.25,"99,758.75",99.76,"1,05,240.00","-5,481.25",-5.48,25-10-2022,Oct,Q4,2022,Samuel Hill,VTT,Germany,877
500,Government,CUST_ID_064,PROD_ID_006,Medium,"2,071.00",260,350,"7,24,850.00",65236.5,"6,59,613.50",659.61,"5,38,460.00","1,21,153.50",121.15,18-08-2022,Aug,Q3,2022,Charlotte Anderson,Amarilla,Japan,"2,071.00"
501,Government,CUST_ID_047,PROD_ID_006,Medium,"1,269.00",260,350,"4,44,150.00",39973.5,"4,04,176.50",404.18,"3,29,940.00","74,236.50",74.24,06-04-2021,Apr,Q2,2022,Michael Wilson,Amarilla,India,"1,269.00"
502,Government,CUST_ID_093,PROD_ID_006,Medium,"1,694.00",260,20,"33,880.00",3049.2,"30,830.80",30.83,"16,940.00","13,890.80",13.89,18-04-2021,Apr,Q2,2022,Jackson Hill,Amarilla,Germany,"1,694.00"
503,Government,CUST_ID_048,PROD_ID_005,Medium,663,3,20,"13,260.00",1193.4,"12,066.60",12.07,"6,630.00","5,436.60",5.44,29-10-2021,Oct,Q4,2022,Sofia Turner,Carretera,Japan,663
504,Government,CUST_ID_042,PROD_ID_005,Medium,819,3,7,"5,733.00",515.97,"5,217.03",5.22,"4,095.00","1,122.03",1.12,13-09-2021,Sep,Q3,2022,Emily Garcia,Carretera,Canada,819
505,Channel Partners,CUST_ID_010,PROD_ID_005,Medium,"1,580.00",3,12,"18,960.00",1706.4,"17,253.60",17.25,"4,740.00","12,513.60",12.51,21-01-2022,Jan,Q1,2022,Sophia Anderson,Carretera,Canada,"1,580.00"
506,Government,CUST_ID_066,PROD_ID_005,Medium,521,3,7,"3,647.00",328.23,"3,318.77",3.32,"2,605.00",713.77,0.71,26-10-2021,Oct,Q4,2022,Harper Turner,Carretera,Canada,521
507,Government,CUST_ID_027,PROD_ID_002,Medium,973,10,20,"19,460.00",1751.4,"17,708.60",17.71,"9,730.00","7,978.60",7.98,06-01-2021,Jan,Q1,2022,Michael Hill,Paseo,England,973
508,Government,CUST_ID_040,PROD_ID_002,Medium,"1,038.00",10,20,"20,760.00",1868.4,"18,891.60",18.89,"10,380.00","8,511.60",8.51,05-08-2022,Aug,Q3,2022,Abigail Lewis,Paseo,Japan,"1,038.00"
509,Government,CUST_ID_072,PROD_ID_002,Medium,360,10,7,"2,520.00",226.8,"2,293.20",2.29,"1,800.00",493.2,0.49,15-05-2021,May,Q2,2022,Emily Hill,Paseo,Japan,360
510,Channel Partners,CUST_ID_123,PROD_ID_003,Medium,"1,967.00",120,12,"23,604.00",2124.36,"21,479.64",21.48,"5,901.00","15,578.64",15.58,02-03-2021,Mar,Q1,2022,Logan Martin,Velo,England,"1,967.00"
511,Midmarket,CUST_ID_091,PROD_ID_003,Medium,"2,628.00",120,15,"39,420.00",3547.8,"35,872.20",35.87,"26,280.00","9,592.20",9.59,21-12-2021,Dec,Q4,2022,Henry Garcia,Velo,England,"2,628.00"
512,Government,CUST_ID_056,PROD_ID_004,Medium,360,250,7,"2,520.00",226.8,"2,293.20",2.29,"1,800.00",493.2,0.49,04-12-2022,Dec,Q4,2022,Amelia Perez,VTT,Japan,360
513,Government,CUST_ID_034,PROD_ID_004,Medium,521,250,7,"3,647.00",328.23,"3,318.77",3.32,"2,605.00",713.77,0.71,13-02-2022,Feb,Q1,2022,Charlotte Davis,VTT,Canada,521
514,Government,CUST_ID_093,PROD_ID_006,Medium,"1,038.00",260,20,"20,760.00",1868.4,"18,891.60",18.89,"10,380.00","8,511.60",8.51,25-06-2022,Jun,Q2,2022,Jackson Hill,Amarilla,Germany,"1,038.00"
515,Midmarket,CUST_ID_103,PROD_ID_006,Medium,"1,630.50",260,15,"24,457.50",2201.175,"22,256.33",22.26,"16,305.00","5,951.33",5.95,09-05-2021,May,Q2,2022,Henry Martin,Amarilla,India,"1,630.50"
516,Government,CUST_ID_099,PROD_ID_001,High,"2,328.00",5,7,"16,296.00",1629.6,"14,666.40",14.67,"11,640.00","3,026.40",3.03,22-10-2021,Oct,Q4,2022,Logan Martin,Montana,England,"2,328.00"
517,Enterprise,CUST_ID_009,PROD_ID_005,High,"3,445.50",3,125,"4,30,687.50",43068.75,"3,87,618.75",387.62,"4,13,460.00","-25,841.25",-25.84,25-10-2021,Oct,Q4,2022,Mason Taylor,Carretera,USA,"3,445.50"
518,Government,CUST_ID_099,PROD_ID_001,High,"2,313.00",5,350,"8,09,550.00",80955,"7,28,595.00",728.6,"6,01,380.00","1,27,215.00",127.22,07-06-2022,Jun,Q2,2022,Logan Martin,Montana,England,"2,313.00"
519,Midmarket,CUST_ID_145,PROD_ID_001,High,"2,072.00",5,15,"31,080.00",3108,"27,972.00",27.97,"20,720.00","7,252.00",7.25,23-04-2021,Apr,Q2,2022,Benjamin Phillips,Montana,USA,"2,072.00"
520,Government,CUST_ID_052,PROD_ID_002,High,"1,954.00",10,20,"39,080.00",3908,"35,172.00",35.17,"19,540.00","15,632.00",15.63,16-01-2021,Jan,Q1,2022,Charlotte Martin,Paseo,France,"1,954.00"
521,Small Business,CUST_ID_003,PROD_ID_002,High,591,10,300,"1,77,300.00",17730,"1,59,570.00",159.57,"1,47,750.00","11,820.00",11.82,22-04-2022,Apr,Q2,2022,Noah Williams,Paseo,England,591
522,Government,CUST_ID_072,PROD_ID_002,High,241,10,20,"4,820.00",482,"4,338.00",4.34,"2,410.00","1,928.00",1.93,24-10-2022,Oct,Q4,2022,Emily Hill,Paseo,Japan,241
523,Midmarket,CUST_ID_096,PROD_ID_003,High,681,120,15,"10,215.00",1021.5,"9,193.50",9.19,"6,810.00","2,383.50",2.38,19-05-2021,May,Q2,2022,Emily Phillips,Velo,Japan,681
524,Midmarket,CUST_ID_096,PROD_ID_003,High,510,120,15,"7,650.00",765,"6,885.00",6.89,"5,100.00","1,785.00",1.79,05-02-2022,Feb,Q1,2022,Emily Phillips,Velo,Japan,510
525,Midmarket,CUST_ID_135,PROD_ID_003,High,790,120,15,"11,850.00",1185,"10,665.00",10.67,"7,900.00","2,765.00",2.77,07-12-2021,Dec,Q4,2022,Logan Phillips,Velo,India,790
526,Government,CUST_ID_054,PROD_ID_003,High,639,120,350,"2,23,650.00",22365,"2,01,285.00",201.29,"1,66,140.00","35,145.00",35.15,14-06-2021,Jun,Q2,2022,Harper Wilson,Velo,Italy,639
527,Enterprise,CUST_ID_015,PROD_ID_003,High,"1,596.00",120,125,"1,99,500.00",19950,"1,79,550.00",179.55,"1,91,520.00","-11,970.00",-11.97,10-05-2022,May,Q2,2022,Samuel Taylor,Velo,India,"1,596.00"
528,Government,CUST_ID_028,PROD_ID_003,High,241,120,20,"4,820.00",482,"4,338.00",4.34,"2,410.00","1,928.00",1.93,21-06-2022,Jun,Q2,2022,Sofia Phillips,Velo,France,241
529,Government,CUST_ID_028,PROD_ID_003,High,"2,665.00",120,7,"18,655.00",1865.5,"16,789.50",16.79,"13,325.00","3,464.50",3.46,07-10-2022,Oct,Q4,2022,Sofia Phillips,Velo,France,"2,665.00"
530,Small Business,CUST_ID_061,PROD_ID_003,High,853,120,300,"2,55,900.00",25590,"2,30,310.00",230.31,"2,13,250.00","17,060.00",17.06,17-01-2022,Jan,Q1,2022,Benjamin Martin,Velo,Germany,853
531,Enterprise,CUST_ID_125,PROD_ID_004,High,341,250,125,"42,625.00",4262.5,"38,362.50",38.36,"40,920.00","-2,557.50",-2.56,30-01-2022,Jan,Q1,2022,Samuel Hill,VTT,Germany,341
532,Midmarket,CUST_ID_045,PROD_ID_004,High,641,250,15,"9,615.00",961.5,"8,653.50",8.65,"6,410.00","2,243.50",2.24,30-08-2021,Aug,Q3,2022,Alexander Hill,VTT,Germany,641
533,Government,CUST_ID_033,PROD_ID_004,High,"2,807.00",250,350,"9,82,450.00",98245,"8,84,205.00",884.21,"7,29,820.00","1,54,385.00",154.39,04-09-2021,Sep,Q3,2022,Logan Garcia,VTT,USA,"2,807.00"
534,Small Business,CUST_ID_017,PROD_ID_004,High,432,250,300,"1,29,600.00",12960,"1,16,640.00",116.64,"1,08,000.00","8,640.00",8.64,20-01-2022,Jan,Q1,2022,Henry Anderson,VTT,USA,432
535,Enterprise,CUST_ID_105,PROD_ID_004,High,"2,529.00",250,125,"3,16,125.00",31612.5,"2,84,512.50",284.51,"3,03,480.00","-18,967.50",-18.97,18-08-2021,Aug,Q3,2022,Jackson Turner,VTT,USA,"2,529.00"
536,Enterprise,CUST_ID_148,PROD_ID_006,High,579,260,125,"72,375.00",7237.5,"65,137.50",65.14,"69,480.00","-4,342.50",-4.34,08-12-2022,Dec,Q4,2022,Charlotte Garcia,Amarilla,France,579
537,Government,CUST_ID_047,PROD_ID_006,High,"2,240.00",260,350,"7,84,000.00",78400,"7,05,600.00",705.6,"5,82,400.00","1,23,200.00",123.2,13-11-2022,Nov,Q4,2022,Michael Wilson,Amarilla,India,"2,240.00"
538,Small Business,CUST_ID_144,PROD_ID_006,High,"2,993.00",260,300,"8,97,900.00",89790,"8,08,110.00",808.11,"7,48,250.00","59,860.00",59.86,09-08-2022,Aug,Q3,2022,Emily Hill,Amarilla,Japan,"2,993.00"
539,Channel Partners,CUST_ID_095,PROD_ID_006,High,"3,520.50",260,12,"42,246.00",4224.6,"38,021.40",38.02,"10,561.50","27,459.90",27.46,26-11-2021,Nov,Q4,2022,Aiden Garcia,Amarilla,India,"3,520.50"
540,Government,CUST_ID_093,PROD_ID_006,High,"2,039.00",260,20,"40,780.00",4078,"36,702.00",36.7,"20,390.00","16,312.00",16.31,18-04-2021,Apr,Q2,2022,Jackson Hill,Amarilla,Germany,"2,039.00"
541,Channel Partners,CUST_ID_098,PROD_ID_006,High,"2,574.00",260,12,"30,888.00",3088.8,"27,799.20",27.8,"7,722.00","20,077.20",20.08,02-05-2022,May,Q2,2022,Mia Turner,Amarilla,Canada,"2,574.00"
542,Government,CUST_ID_047,PROD_ID_006,High,707,260,350,"2,47,450.00",24745,"2,22,705.00",222.71,"1,83,820.00","38,885.00",38.89,16-01-2022,Jan,Q1,2022,Michael Wilson,Amarilla,India,707
543,Midmarket,CUST_ID_019,PROD_ID_006,High,"2,072.00",260,15,"31,080.00",3108,"27,972.00",27.97,"20,720.00","7,252.00",7.25,24-11-2021,Nov,Q4,2022,Jackson Martinez,Amarilla,England,"2,072.00"
544,Small Business,CUST_ID_149,PROD_ID_006,High,853,260,300,"2,55,900.00",25590,"2,30,310.00",230.31,"2,13,250.00","17,060.00",17.06,11-12-2022,Dec,Q4,2022,Samuel Hill,Amarilla,Germany,853
545,Government,CUST_ID_052,PROD_ID_002,High,"2,532.00",10,7,"17,724.00",1949.64,"15,774.36",15.77,"12,660.00","3,114.36",3.11,16-09-2022,Sep,Q3,2022,Charlotte Martin,Paseo,France,"2,532.00"
546,Midmarket,CUST_ID_140,PROD_ID_003,High,384,120,15,"5,760.00",633.6,"5,126.40",5.13,"3,840.00","1,286.40",1.29,08-06-2021,Jun,Q2,2022,Amelia Phillips,Velo,France,384
547,Channel Partners,CUST_ID_114,PROD_ID_003,High,472,120,12,"5,664.00",623.04,"5,040.96",5.04,"1,416.00","3,624.96",3.62,28-11-2021,Nov,Q4,2022,Harper Martin,Velo,Canada,472
548,Government,CUST_ID_033,PROD_ID_004,High,"1,579.00",250,7,"11,053.00",1215.83,"9,837.17",9.84,"7,895.00","1,942.17",1.94,06-02-2022,Feb,Q1,2022,Logan Garcia,VTT,USA,"1,579.00"
549,Midmarket,CUST_ID_046,PROD_ID_006,High,"3,199.50",260,15,"47,992.50",5279.175,"42,713.33",42.71,"31,995.00","10,718.33",10.72,15-04-2021,Apr,Q2,2022,Avery Anderson,Amarilla,Italy,"3,199.50"
550,Channel Partners,CUST_ID_098,PROD_ID_006,High,472,260,12,"5,664.00",623.04,"5,040.96",5.04,"1,416.00","3,624.96",3.62,13-10-2021,Oct,Q4,2022,Mia Turner,Amarilla,Canada,472
551,Channel Partners,CUST_ID_036,PROD_ID_005,High,"1,937.00",3,12,"23,244.00",2556.84,"20,687.16",20.69,"5,811.00","14,876.16",14.88,04-10-2021,Oct,Q4,2022,Harper Anderson,Carretera,France,"1,937.00"
552,Government,CUST_ID_048,PROD_ID_005,High,792,3,350,"2,77,200.00",30492,"2,46,708.00",246.71,"2,05,920.00","40,788.00",40.79,23-05-2021,May,Q2,2022,Sofia Turner,Carretera,Japan,792
553,Small Business,CUST_ID_020,PROD_ID_005,High,"2,811.00",3,300,"8,43,300.00",92763,"7,50,537.00",750.54,"7,02,750.00","47,787.00",47.79,31-08-2022,Aug,Q3,2022,Abigail Robinson,Carretera,France,"2,811.00"
554,Enterprise,CUST_ID_085,PROD_ID_005,High,"2,441.00",3,125,"3,05,125.00",33563.75,"2,71,561.25",271.56,"2,92,920.00","-21,358.75",-21.36,05-04-2022,Apr,Q2,2022,Benjamin Garcia,Carretera,Germany,"2,441.00"
555,Government,CUST_ID_037,PROD_ID_001,High,766,5,350,"2,68,100.00",29491,"2,38,609.00",238.61,"1,99,160.00","39,449.00",39.45,14-04-2022,Apr,Q2,2022,Henry Martinez,Montana,Germany,766
556,Midmarket,CUST_ID_112,PROD_ID_001,High,"2,157.00",5,15,"32,355.00",3559.05,"28,795.95",28.8,"21,570.00","7,225.95",7.23,30-08-2022,Aug,Q3,2022,Charlotte Hill,Montana,Japan,"2,157.00"
557,Small Business,CUST_ID_070,PROD_ID_002,High,873,10,300,"2,61,900.00",28809,"2,33,091.00",233.09,"2,18,250.00","14,841.00",14.84,31-12-2021,Dec,Q4,2022,Abigail Garcia,Paseo,Italy,873
558,Government,CUST_ID_040,PROD_ID_002,High,"1,122.00",10,20,"22,440.00",2468.4,"19,971.60",19.97,"11,220.00","8,751.60",8.75,27-12-2021,Dec,Q4,2022,Abigail Lewis,Paseo,Japan,"1,122.00"
559,Government,CUST_ID_004,PROD_ID_002,High,"2,104.50",10,350,"7,36,575.00",81023.25,"6,55,551.75",655.55,"5,47,170.00","1,08,381.75",108.38,03-12-2021,Dec,Q4,2022,Olivia Brown,Paseo,France,"2,104.50"
560,Channel Partners,CUST_ID_060,PROD_ID_002,High,"4,026.00",10,12,"48,312.00",5314.32,"42,997.68",43,"12,078.00","30,919.68",30.92,20-04-2022,Apr,Q2,2022,Emily Garcia,Paseo,France,"4,026.00"
561,Channel Partners,CUST_ID_025,PROD_ID_002,High,"2,425.50",10,12,"29,106.00",3201.66,"25,904.34",25.9,"7,276.50","18,627.84",18.63,01-12-2021,Dec,Q4,2022,Alexander Perez,Paseo,USA,"2,425.50"
562,Government,CUST_ID_004,PROD_ID_002,High,"2,394.00",10,20,"47,880.00",5266.8,"42,613.20",42.61,"23,940.00","18,673.20",18.67,12-03-2021,Mar,Q1,2022,Olivia Brown,Paseo,France,"2,394.00"
563,Midmarket,CUST_ID_044,PROD_ID_002,High,"1,984.00",10,15,"29,760.00",3273.6,"26,486.40",26.49,"19,840.00","6,646.40",6.65,24-11-2022,Nov,Q4,2022,Elizabeth Martin,Paseo,France,"1,984.00"
564,Enterprise,CUST_ID_051,PROD_ID_002,High,"2,441.00",10,125,"3,05,125.00",33563.75,"2,71,561.25",271.56,"2,92,920.00","-21,358.75",-21.36,05-10-2021,Oct,Q4,2022,Logan Phillips,Paseo,England,"2,441.00"
565,Small Business,CUST_ID_070,PROD_ID_002,High,"1,366.00",10,300,"4,09,800.00",45078,"3,64,722.00",364.72,"3,41,500.00","23,222.00",23.22,17-10-2021,Oct,Q4,2022,Abigail Garcia,Paseo,Italy,"1,366.00"
566,Government,CUST_ID_016,PROD_ID_003,High,"1,808.00",120,7,"12,656.00",1392.16,"11,263.84",11.26,"9,040.00","2,223.84",2.22,08-04-2021,Apr,Q2,2022,Harper Davis,Velo,Japan,"1,808.00"
567,Channel Partners,CUST_ID_081,PROD_ID_004,High,"1,734.00",250,12,"20,808.00",2288.88,"18,519.12",18.52,"5,202.00","13,317.12",13.32,03-10-2021,Oct,Q4,2022,Jackson Lewis,VTT,USA,"1,734.00"
568,Enterprise,CUST_ID_125,PROD_ID_004,High,554,250,125,"69,250.00",7617.5,"61,632.50",61.63,"66,480.00","-4,847.50",-4.85,04-06-2021,Jun,Q2,2022,Samuel Hill,VTT,Germany,554
569,Enterprise,CUST_ID_073,PROD_ID_006,High,"3,165.00",260,125,"3,95,625.00",43518.75,"3,52,106.25",352.11,"3,79,800.00","-27,693.75",-27.69,07-11-2021,Nov,Q4,2022,Benjamin Phillips,Amarilla,USA,"3,165.00"
570,Government,CUST_ID_093,PROD_ID_006,High,"2,629.00",260,20,"52,580.00",5783.8,"46,796.20",46.8,"26,290.00","20,506.20",20.51,26-04-2022,Apr,Q2,2022,Jackson Hill,Amarilla,Germany,"2,629.00"
571,Enterprise,CUST_ID_138,PROD_ID_006,High,"1,433.00",260,125,"1,79,125.00",19703.75,"1,59,421.25",159.42,"1,71,960.00","-12,538.75",-12.54,21-07-2021,Jul,Q3,2022,Harper Martin,Amarilla,Canada,"1,433.00"
572,Midmarket,CUST_ID_104,PROD_ID_006,High,"2,157.00",260,15,"32,355.00",3559.05,"28,795.95",28.8,"21,570.00","7,225.95",7.23,27-10-2021,Oct,Q4,2022,Amelia Hill,Amarilla,Japan,"2,157.00"
573,Government,CUST_ID_066,PROD_ID_005,High,886,3,350,"3,10,100.00",37212,"2,72,888.00",272.89,"2,30,360.00","42,528.00",42.53,07-12-2022,Dec,Q4,2022,Harper Turner,Carretera,Canada,886
574,Enterprise,CUST_ID_100,PROD_ID_005,High,"2,156.00",3,125,"2,69,500.00",32340,"2,37,160.00",237.16,"2,58,720.00","-21,560.00",-21.56,18-10-2021,Oct,Q4,2022,Charlotte Garcia,Carretera,France,"2,156.00"
575,Midmarket,CUST_ID_090,PROD_ID_005,High,"2,689.00",3,15,"40,335.00",4840.2,"35,494.80",35.49,"26,890.00","8,604.80",8.6,16-06-2021,Jun,Q2,2022,Harper Martin,Carretera,Canada,"2,689.00"
576,Midmarket,CUST_ID_113,PROD_ID_001,High,677,5,15,"10,155.00",1218.6,"8,936.40",8.94,"6,770.00","2,166.40",2.17,02-11-2022,Nov,Q4,2022,Samuel Turner,Montana,USA,677
577,Small Business,CUST_ID_078,PROD_ID_001,High,"1,773.00",5,300,"5,31,900.00",63828,"4,68,072.00",468.07,"4,43,250.00","24,822.00",24.82,03-12-2022,Dec,Q4,2022,Harper Hill,Montana,Italy,"1,773.00"
578,Government,CUST_ID_049,PROD_ID_001,High,"2,420.00",5,7,"16,940.00",2032.8,"14,907.20",14.91,"12,100.00","2,807.20",2.81,02-12-2021,Dec,Q4,2022,Elijah Perez,Montana,USA,"2,420.00"
579,Government,CUST_ID_043,PROD_ID_001,High,"2,734.00",5,7,"19,138.00",2296.56,"16,841.44",16.84,"13,670.00","3,171.44",3.17,07-05-2022,May,Q2,2022,Sebastian Phillips,Montana,England,"2,734.00"
580,Small Business,CUST_ID_116,PROD_ID_002,High,"3,495.00",10,300,"10,48,500.00",125820,"9,22,680.00",922.68,"8,73,750.00","48,930.00",48.93,03-09-2022,Sep,Q3,2022,Amelia Phillips,Paseo,France,"3,495.00"
